id,smiles,reachability_score,best_reaction,reachable_via,bb1_smiles,bb2_smiles,amide_coupling_match,suzuki_match,buchwald_match,urea_match,thiourea_match,n_alkyl_match,o_alkyl_match
gen_0041,COc1cc(-c2nc(-c3cccc(N)c3)nc3cc(OC)c(N)cc23)ccc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc(Br)ccc1N,COc1cc2nc(-c3cccc(N)c3)nc(B(O)O)c2cc1N,0,1,1,0,0,0,1
gen_0042,COc1cc2nc(-c3cccc(N)c3)nc(NCc3cnn(C)c3)c2cc1N,0.85,n_alkylation,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",Cn1cc(CBr)cn1,[H]Nc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,1,1
gen_0043,COc1cc2nc(-c3cccc(N)c3)nc(Oc3ncccn3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(Oc3ncccn3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0044,COc1cc2nc(-c3cccc(N)c3)nc(Cc3c(C)noc3C)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(Cc3c(C)noc3C)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0045,COc1cc2nc(-c3cccc(N)c3)nc(Oc3cccc(N)c3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(Oc3cccc(N)c3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0046,COc1cc2nc(-c3cccc(N)c3)nc(-c3nc4cc(Br)cnc4[nH]3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(-c3cccc(N)c3)nc(Br)c2cc1N,OB(O)c1nc2cc(Br)cnc2[nH]1,0,1,1,0,0,0,1
gen_0047,COc1cc2nc(-c3cccc(N)c3)nc(-c3ncco3)c2cc1N,0.85,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3ncco3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0048,COc1cc2nc(-c3cccc(N)c3)nc(-n3cnc(S(N)(=O)=O)c3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-n3cnc(S(N)(=O)=O)c3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0049,COc1cc2nc(-c3cccc(N)c3)nc(Nc3ccncc3)c2cc1N,0.85,buchwald_hartwig,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Brc1ccncc1,[H]Nc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,0,1
gen_0050,CNC(=O)COc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0.85,suzuki_miyaura,"amide_coupling,suzuki_miyaura,buchwald_hartwig,o_alkylation",CNC(=O)COc1nc(Br)nc2cc(OC)c(N)cc12,Nc1cccc(B(O)O)c1,1,1,1,0,0,0,1
gen_0051,COc1cc2nc(-c3cccc(N)c3)nc(-c3ccc4ccccc4c3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3ccc4ccccc4c3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0052,COc1cc2nc(-c3cccc(N)c3)nc(-c3csc(N)n3)c2cc1N,0.85,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3csc(N)n3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0053,COc1cc2nc(-c3cccc(N)c3)nc(-c3ccc(=O)[nH]n3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3ccc(=O)[nH]n3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0054,COC(=O)c1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,1.0,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",Nc1cccc(Br)c1,COC(=O)c1nc(B(O)O)nc2cc(OC)c(N)cc12,0,1,1,0,0,0,1
gen_0055,COc1cc2nc(-c3cccc(N)c3)nc(N3CCOCC3)c2cc1N,0.85,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",COc1cc2nc(Br)nc(N3CCOCC3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,1,1
gen_0056,COc1cc2nc(-c3cccc(N)c3)nc(N(C)c3cccnc3)c2cc1N,0.85,buchwald_hartwig,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",Brc1cccnc1,[H]N(C)c1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0,1,1,0,0,1,1
gen_0057,COc1cc2nc(-c3cccc(N)c3)nc(-c3c(C)noc3C)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3c(C)noc3C)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0058,COc1cc2nc(-c3cccc(N)c3)nc(N3CCC(O)CC3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",COc1cc2nc(Br)nc(N3CCC(O)CC3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,1,1
gen_0059,COc1cc2nc(-c3cccc(N)c3)nc(Cc3ccc4ccccc4c3)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(Cc3ccc4ccccc4c3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0060,COc1cc2nc(-c3cccc(N)c3)nc(-n3nc(C)sc3=O)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-n3nc(C)sc3=O)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0061,COc1cc2nc(-c3cccc(N)c3)nc(-c3csc(C)n3)c2cc1N,0.85,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3csc(C)n3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0062,COCCNc1nc(-c2cccc(N)c2)nc2cc(OC)c(N)cc12,0.85,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",COCCNc1nc(Br)nc2cc(OC)c(N)cc12,Nc1cccc(B(O)O)c1,0,1,1,0,0,1,1
gen_0063,COc1cc2nc(-c3cccc(N)c3)nc(-c3ncccn3)c2cc1N,0.85,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-c3ncccn3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0064,COc1cc2nc(-c3cccc(N)c3)nc(OCC(=O)O)c2cc1N,0.85,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(OCC(=O)O)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0065,COc1cc2nc(-c3cccc(N)c3)nc(Cc3nn[nH]n3)c2cc1N,0.85,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(Cc3nn[nH]n3)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
gen_0066,COc1cc2nc(-c3cccc(N)c3)nc(NCCCN)c2cc1N,0.85,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,n_alkylation,o_alkylation",COc1cc2nc(Br)nc(NCCCN)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,1,1
gen_0067,COc1cc2nc(-c3cccc(N)c3)nc(-n3cnc4ccccc43)c2cc1N,0.745,suzuki_miyaura,"suzuki_miyaura,buchwald_hartwig,o_alkylation",COc1cc2nc(Br)nc(-n3cnc4ccccc43)c2cc1N,Nc1cccc(B(O)O)c1,0,1,1,0,0,0,1
